stock_imbalance,option_imbalance,mm_profits
0.3659103529960085,0.6182097340150062,39.11266777317977
0.3565739964181393,0.5160147995996159,33.534044558697694
0.5481270052250502,0.5832611156981178,36.61807530590235
-0.2199669028950044,1.1525493656558947,49.3311995176069
-0.2319682393524004,0.8657751694292004,37.76275080167724
-0.3729409059661523,1.168289476831981,40.55810689827488
-1.2964513317070996,0.8027557425408918,31.219745269256123
-0.0224323143153797,0.1772245803327518,41.78847824256981
0.0739297089697016,-0.1556330912165851,33.12260827980926
1.8310400136128333,-0.1605074900544715,24.41777684643084
-0.1204226309891078,-0.1550727661283197,36.24354535041129
-0.4215818347218774,0.3407127384971711,38.8886131698178
0.1245221435526715,0.0762546147667313,40.01239522243998
0.762720969073018,0.4041599045281149,36.651660684847506
1.039573946770496,0.2032379926132954,39.12232479847949
-0.1393227730877665,-0.0537170259494422,39.44936088656856
-0.0598273996989747,0.9921285631067968,47.20372331395954
1.0735325749118174,-0.0671058098014866,32.88884532945267
-0.8342862110182652,0.4969710521678977,26.92622326622469
0.3650772127205313,1.079381283260038,38.39325607495134
1.021947457773788,-0.0134168735044146,40.147681593826526
1.6216613077558546,-0.2872898884202327,30.355502091437145
0.8101049954928234,-0.3135886999128479,28.421632634759682
0.1896758661391773,0.6123230248884456,43.71001781187357
-0.4828163742530976,-0.2102220743878678,45.94421216209256
0.082169907100375,1.049227661240857,45.012981900804526
1.3811606356021993,-0.022866143738835,35.090854697811935
-0.6617060624553454,0.8539829816701621,43.1467982653141
0.753806781497376,1.1626132643240736,33.0053941836965
-0.3327441692757137,1.6216305570384053,47.91106109515054
0.6640750584445217,0.4965146614707318,36.64386344933336
-0.5020101078327014,0.2910186563988413,41.52381097509472
1.4971169171145708,-0.3712166269361321,26.01430664778508
-0.1623459078514374,0.6426702753034966,47.15355865983072
0.4366788669042097,-0.1850434108608146,40.830827214727975
-0.015044022617922,1.3531445989391395,43.10244387856289
0.4681214471785455,-0.2594571697179786,35.633064254726285
-0.6484964949556484,0.196980970483998,35.65144791822713
0.2637349128953264,1.1743842902202386,37.62795675012801
0.8038798132834815,0.5368533467992991,38.96289613844259
-0.223435457371106,0.1055579945659334,43.23089883669459
1.9094313088195625,-1.2933163144268272,35.17597302341455
0.6972516936072749,-0.0051067980382368,41.35106604609765
1.1949689998421995,0.2327512343554991,32.4056290848321
0.1844636546996342,0.9851080023129064,34.666254658250296
-0.601967102184549,0.9582386513560912,40.34856619320919
0.8595664975398497,0.4351670052590109,37.0142886787359
0.458178400414861,0.5343168054570285,34.8433469594775
-0.4674024269668212,1.289092661378648,44.86632876810836
1.5222451148212823,-0.0360173051062842,31.085071510653293
-0.5595974079993313,0.7010657889201558,44.09052585810357
0.7446396180502624,-0.1726213352806736,39.84234617768333
0.2526929979244525,0.9680191955655983,38.48416767490589
1.276522970771065,0.6579373263652217,30.92462044640491
-0.2775247964104929,0.550728862599696,46.447607721922544
-0.015040623442518,0.4063752112730953,37.75485614706726
-0.981180968746321,0.7905072799958119,32.9804983562096
0.2742358125069274,0.8066535682944983,42.873824278042335
0.4338251830379752,0.5642853003386886,41.01451319590951
0.3391088576567735,0.7087321871757424,43.756918334920556
0.7187376172590362,0.1576939435720888,40.78374331055268
-0.1950724323837082,0.5145015361326323,44.245749065666416
-0.3725872007189082,0.8455854041912236,43.42459095329488
-0.485492860315052,-1.2354949945977425,36.87667357516475
-0.8540954588294247,-0.6442627260460504,30.542830740118127
0.241715079051567,0.5663399204299039,38.04214222327326
-0.4254427957034621,1.4367020865769355,29.6646359296766
-0.7688068326170261,0.1826046835486409,43.637282827429416
-0.0210263657391232,0.1941845373189124,37.82081956675824
0.2922988275010032,-1.2244330240922028,30.653252054305614
0.0589765249400468,-0.4861347046481823,34.25542673586943
-0.6800100656131632,1.2402276484132322,37.72918101097967
1.5277685943478605,0.0398746453285473,28.75234089989005
0.8380415511630154,0.2945144823496757,42.728042231805894
-0.2345824163532294,1.022546942940935,35.729528083585016
-0.1833614195976028,1.308303519875329,45.54917401629449
-0.3573253637740425,0.1364013805806529,40.0188597260833
0.6481362056464127,0.9171982927276686,32.74254748222159
-0.291335100219543,0.889494646175561,41.36871754976162
0.0566660447274976,0.9770173992313456,47.69881019198238
-0.6633260484044374,-0.9874752965484423,28.16104295176142
0.5298000381520585,-0.4354717025086249,33.96626519342993
